NTN_CODE,YR_INFO_CN,BASE_MM,BSIS_IVTY_QY,PDTN_QY,IMPT_QY,EPOT_QY,CSP_QY,TMED_IVTY_QY,DMTC_CSP_QY,SPLY_QY,PDLT_CODE,PDLT_NM,MDFCN_YMD,ETL_LDG_DT
011,2016/17,09,0.82,18.4,0,13.83,5.15,0.25,0,0,0102,¹Ð,20180913,20210419165432
014,2016/17,09,3.85,31.82,0.14,22.64,7.45,5.72,0,0,0102,¹Ð,20180913,20210419165432
247,2016/17,09,15.49,145.37,5.3,27.43,128,10.73,0,0,0102,¹Ð,20180913,20210419165432
046,2016/17,09,97.04,128.85,4.41,0.75,118.5,111.05,0,0,0102,¹Ð,20180913,20210419165432
100,2016/17,09,14.54,87,5.9,0.52,97.12,9.8,0,0,0102,¹Ð,20180913,20210419165432
218,2016/17,09,3.35,26.79,0.04,18.11,10.3,1.77,0,0,0102,¹Ð,20180913,20210419165432
221,2017/18,09,32.13,47.37,4.28,24.52,29.32,29.95,0,0,0102,¹Ð,20180913,20210419165432
014,2017/18,09,5.72,21.3,0.15,14.5,7.28,5.4,0,0,0102,¹Ð,20180913,20210419165432
036,2017/18,09,6.86,29.98,0.45,21.95,9.16,6.18,0,0,0102,¹Ð,20180913,20210419165432
247,2017/18,09,10.73,151.68,5.82,23.28,130.4,14.56,0,0,0102,¹Ð,20180913,20210419165432
029,2017/18,09,2.26,4.26,7,0.25,12,1.27,0,0,0102,¹Ð,20180913,20210419165432
046,2017/18,09,111.05,129.77,4,1,117,126.82,0,0,0102,¹Ð,20180913,20210419165432
170,2017/18,09,4.35,26.67,0.01,1.2,25,4.83,0,0,0102,¹Ð,20180913,20210419165432
100,2017/18,09,9.8,98.51,1.17,0.44,95.83,13.2,0,0,0102,¹Ð,20180913,20210419165432
181,2017/18,09,10.83,84.99,0.47,41.42,44,10.87,0,0,0102,¹Ð,20180913,20210419165432
218,2017/18,09,1.77,26.98,0.06,17.78,9.8,1.24,0,0,0102,¹Ð,20180913,20210419165432
248,2018/19,08,273.07,729.63,181.68,183.87,743.74,258.96,0,0,0102,¹Ð,20180913,20210419165432
248,2018/19,09,274.36,733,179.12,181.39,746.06,261.29,0,0,0102,¹Ð,20180913,20210419165432
221,2018/19,08,29.95,51.08,3.67,27.9,31.35,25.45,0,0,0102,¹Ð,20180913,20210419165432
221,2018/19,09,29.95,51.08,3.67,27.9,31.35,25.45,0,0,0102,¹Ð,20180913,20210419165432
011,2018/19,08,0.7,19.5,0.01,14.2,5.7,0.31,0,0,0102,¹Ð,20180913,20210419165432
011,2018/19,09,0.7,19.5,0.01,14.2,5.7,0.31,0,0,0102,¹Ð,20180913,20210419165432
014,2018/19,08,4.9,22,0.15,16,8.1,2.95,0,0,0102,¹Ð,20180913,20210419165432
014,2018/19,09,5.4,20,0.15,14,7.6,3.95,0,0,0102,¹Ð,20180913,20210419165432
036,2018/19,08,5.96,32.5,0.45,24.5,9.4,5.01,0,0,0102,¹Ð,20180913,20210419165432
036,2018/19,09,6.18,31.5,0.45,24,9,5.13,0,0,0102,¹Ð,20180913,20210419165432
247,2018/19,08,14.12,137.5,5.5,23,124,10.12,0,0,0102,¹Ð,20180913,20210419165432
247,2018/19,09,14.56,137.5,6,23,125,10.06,0,0,0102,¹Ð,20180913,20210419165432
029,2018/19,08,1.27,4.7,7.5,0.3,12.1,1.07,0,0,0102,¹Ð,20180913,20210419165432
029,2018/19,09,1.27,4.7,7.5,0.3,12.1,1.07,0,0,0102,¹Ð,20180913,20210419165432
046,2018/19,08,126.82,128,4.5,1.2,122,136.12,0,0,0102,¹Ð,20180913,20210419165432
046,2018/19,09,126.82,128,4.5,1.2,122,136.12,0,0,0102,¹Ð,20180913,20210419165432
170,2018/19,08,4.83,26.3,0.01,1.2,25.3,4.64,0,0,0102,¹Ð,20180913,20210419165432
170,2018/19,09,4.83,26.3,0.01,1.2,25.3,4.64,0,0,0102,¹Ð,20180913,20210419165432
100,2018/19,09,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20180913,20210419165432
181,2018/19,08,9.22,68,0.6,35,38,4.82,0,0,0102,¹Ð,20180913,20210419165432
181,2018/19,09,10.87,71,0.5,35,40.5,6.87,0,0,0102,¹Ð,20180913,20210419165432
218,2018/19,09,1.24,25.5,0.03,16.5,9.2,1.06,0,0,0102,¹Ð,20180913,20210419165432
100,2018/19,08,13.2,97,0.5,0.4,98,12.3,0,0,0102,¹Ð,20180913,20210419165432
218,2018/19,08,1.41,25.5,0.03,16.5,9.2,1.24,0,0,0102,¹Ð,20180913,20210419165432
248,2016/17,10,244.4,752.08,179.09,183.35,739.22,257.26,0,0,0102,¹Ð,20181016,20210419165432
221,2016/17,10,26.55,62.83,3.21,28.6,31.86,32.13,0,0,0102,¹Ð,20181016,20210419165432
011,2016/17,10,0.82,18.4,0,13.83,5.15,0.25,0,0,0102,¹Ð,20181016,20210419165432
014,2016/17,10,3.85,31.82,0.14,22.64,7.45,5.72,0,0,0102,¹Ð,20181016,20210419165432
036,2016/17,10,5.18,32.14,0.5,20.16,10.8,6.86,0,0,0102,¹Ð,20181016,20210419165432
247,2016/17,10,15.49,145.37,5.3,27.43,128,10.73,0,0,0102,¹Ð,20181016,20210419165432
029,2016/17,10,1,6.73,7.35,0.62,12.2,2.26,0,0,0102,¹Ð,20181016,20210419165432
046,2016/17,10,97.04,128.85,4.41,0.75,118.5,111.05,0,0,0102,¹Ð,20181016,20210419165432
170,2016/17,10,3.82,25.63,0,0.6,24.5,4.35,0,0,0102,¹Ð,20181016,20210419165432
100,2016/17,10,14.54,87,5.9,0.52,97.12,9.8,0,0,0102,¹Ð,20181016,20210419165432
181,2016/17,10,5.61,72.53,0.5,27.81,40,10.83,0,0,0102,¹Ð,20181016,20210419165432
218,2016/17,10,3.35,26.79,0.04,18.11,10.3,1.77,0,0,0102,¹Ð,20181016,20210419165432
248,2017/18,10,257.26,758.74,179.32,181.27,741.15,274.85,0,0,0102,¹Ð,20181016,20210419165432
221,2017/18,10,32.13,47.35,4.28,24.52,29.33,29.91,0,0,0102,¹Ð,20181016,20210419165432
011,2017/18,10,0.25,18.5,0.01,12,5.75,1,0,0,0102,¹Ð,20181016,20210419165432
014,2017/18,10,5.72,21.3,0.15,14.5,7.28,5.4,0,0,0102,¹Ð,20181016,20210419165432
036,2017/18,10,6.86,29.98,0.45,21.95,9.16,6.18,0,0,0102,¹Ð,20181016,20210419165432
247,2017/18,10,10.73,151.68,5.82,23.29,130.4,14.55,0,0,0102,¹Ð,20181016,20210419165432
029,2017/18,10,2.26,4.26,7,0.25,12,1.27,0,0,0102,¹Ð,20181016,20210419165432
046,2017/18,10,111.05,129.77,4,1,117,126.82,0,0,0102,¹Ð,20181016,20210419165432
170,2017/18,10,4.35,26.67,0,1.2,25,4.83,0,0,0102,¹Ð,20181016,20210419165432
100,2017/18,10,9.8,98.51,1.17,0.44,95.83,13.2,0,0,0102,¹Ð,20181016,20210419165432
181,2017/18,10,10.83,84.99,0.47,41.42,44,10.87,0,0,0102,¹Ð,20181016,20210419165432
218,2017/18,10,1.77,26.98,0.06,17.78,9.8,1.24,0,0,0102,¹Ð,20181016,20210419165432
248,2018/19,09,274.36,733,179.12,181.39,746.06,261.29,0,0,0102,¹Ð,20181016,20210419165432
248,2018/19,10,274.85,730.92,177.78,180.4,745.6,260.18,0,0,0102,¹Ð,20181016,20210419165432
221,2018/19,09,29.95,51.08,3.67,27.9,31.35,25.45,0,0,0102,¹Ð,20181016,20210419165432
221,2018/19,10,29.91,51.29,3.81,27.9,31.08,26.03,0,0,0102,¹Ð,20181016,20210419165432
011,2018/19,09,0.7,19.5,0.01,14.2,5.7,0.31,0,0,0102,¹Ð,20181016,20210419165432
011,2018/19,10,1,19.5,0.01,14.2,5.8,0.51,0,0,0102,¹Ð,20181016,20210419165432
014,2018/19,09,5.4,20,0.15,14,7.6,3.95,0,0,0102,¹Ð,20181016,20210419165432
014,2018/19,10,5.4,18.5,0.15,13,7.7,3.35,0,0,0102,¹Ð,20181016,20210419165432
036,2018/19,09,6.18,31.5,0.45,24,9,5.13,0,0,0102,¹Ð,20181016,20210419165432
036,2018/19,10,6.18,31.5,0.45,24,9,5.13,0,0,0102,¹Ð,20181016,20210419165432
247,2018/19,09,14.56,137.5,6,23,125,10.06,0,0,0102,¹Ð,20181016,20210419165432
247,2018/19,10,14.56,137.5,6,23,125,10.05,0,0,0102,¹Ð,20181016,20210419165432
029,2018/19,09,1.27,4.7,7.5,0.3,12.1,1.07,0,0,0102,¹Ð,20181016,20210419165432
029,2018/19,10,1.27,4.7,7.5,0.3,12.1,1.07,0,0,0102,¹Ð,20181016,20210419165432
046,2018/19,09,126.82,128,4.5,1.2,122,136.12,0,0,0102,¹Ð,20181016,20210419165432
046,2018/19,10,126.82,128,4.5,1.2,122,136.12,0,0,0102,¹Ð,20181016,20210419165432
170,2018/19,10,4.83,26.3,0.01,1.2,25.3,4.63,0,0,0102,¹Ð,20181016,20210419165432
100,2018/19,09,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20181016,20210419165432
181,2018/19,09,10.87,71,0.5,35,40.5,6.87,0,0,0102,¹Ð,20181016,20210419165432
218,2018/19,09,1.24,25.5,0.03,16.5,9.2,1.06,0,0,0102,¹Ð,20181016,20210419165432
218,2018/19,10,1.24,25.5,0.03,16.5,9.2,1.06,0,0,0102,¹Ð,20181016,20210419165432
170,2018/19,09,4.83,26.3,0.01,1.2,25.3,4.64,0,0,0102,¹Ð,20181016,20210419165432
100,2018/19,10,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20181016,20210419165432
181,2018/19,10,10.87,70,0.5,35,40.5,5.87,0,0,0102,¹Ð,20181016,20210419165432
248,2016/17,11,244.36,756.51,179,183.35,739.83,261.04,0,0,0102,¹Ð,20181121,20210419165432
221,2016/17,11,26.55,62.83,3.21,28.6,31.86,32.13,0,0,0102,¹Ð,20181121,20210419165432
011,2016/17,11,0.82,18.4,0,13.83,5.15,0.25,0,0,0102,¹Ð,20181121,20210419165432
014,2016/17,11,3.85,31.82,0.14,22.64,7.45,5.72,0,0,0102,¹Ð,20181121,20210419165432
036,2016/17,11,5.18,32.14,0.5,20.16,10.8,6.86,0,0,0102,¹Ð,20181121,20210419165432
247,2016/17,11,15.49,145.37,5.3,27.43,128,10.73,0,0,0102,¹Ð,20181121,20210419165432
029,2016/17,11,1,6.73,7.35,0.62,12.2,2.26,0,0,0102,¹Ð,20181121,20210419165432
046,2016/17,11,97,133.27,4.41,0.75,119,114.93,0,0,0102,¹Ð,20181121,20210419165432
170,2016/17,11,3.82,25.63,0,0.6,24.5,4.35,0,0,0102,¹Ð,20181121,20210419165432
100,2016/17,11,14.54,87,5.9,0.52,97.12,9.8,0,0,0102,¹Ð,20181121,20210419165432
181,2016/17,11,5.61,72.53,0.5,27.81,40,10.83,0,0,0102,¹Ð,20181121,20210419165432
218,2016/17,11,3.35,26.79,0.04,18.11,10.3,1.77,0,0,0102,¹Ð,20181121,20210419165432
248,2017/18,11,261.04,763.06,179.4,181.25,745.09,279,0,0,0102,¹Ð,20181121,20210419165432
221,2017/18,11,32.13,47.35,4.28,24.52,29.33,29.91,0,0,0102,¹Ð,20181121,20210419165432
011,2017/18,11,0.25,18.5,0.01,12,5.75,1,0,0,0102,¹Ð,20181121,20210419165432
014,2017/18,11,5.72,21.3,0.15,14,7.48,5.7,0,0,0102,¹Ð,20181121,20210419165432
036,2017/18,11,6.86,29.98,0.45,21.95,9.16,6.18,0,0,0102,¹Ð,20181121,20210419165432
247,2017/18,11,10.73,151.26,5.82,23.29,130.4,14.13,0,0,0102,¹Ð,20181121,20210419165432
029,2017/18,11,2.26,4.26,7.02,0.23,12,1.31,0,0,0102,¹Ð,20181121,20210419165432
046,2017/18,11,114.93,134.33,4,1,121,131.26,0,0,0102,¹Ð,20181121,20210419165432
170,2017/18,11,4.35,26.67,0,1.2,25,4.83,0,0,0102,¹Ð,20181121,20210419165432
100,2017/18,11,9.8,98.51,1.17,0.44,95.83,13.2,0,0,0102,¹Ð,20181121,20210419165432
181,2017/18,11,10.83,84.99,0.47,41.42,44,10.87,0,0,0102,¹Ð,20181121,20210419165432
218,2017/18,11,1.77,26.98,0.06,17.78,9.8,1.24,0,0,0102,¹Ð,20181121,20210419165432
248,2018/19,10,274.85,730.92,177.78,180.4,745.6,260.18,0,0,0102,¹Ð,20181121,20210419165432
248,2018/19,11,279,733.51,175.81,178.79,745.8,266.71,0,0,0102,¹Ð,20181121,20210419165432
221,2018/19,10,29.91,51.29,3.81,27.9,31.08,26.03,0,0,0102,¹Ð,20181121,20210419165432
221,2018/19,11,29.91,51.29,3.81,27.9,31.27,25.84,0,0,0102,¹Ð,20181121,20210419165432
011,2018/19,10,1,19.5,0.01,14.2,5.8,0.51,0,0,0102,¹Ð,20181121,20210419165432
011,2018/19,11,1,19.5,0.01,14.2,5.8,0.51,0,0,0102,¹Ð,20181121,20210419165432
014,2018/19,10,5.4,18.5,0.15,13,7.7,3.35,0,0,0102,¹Ð,20181121,20210419165432
014,2018/19,11,5.7,17.5,0.15,11.5,8.5,3.35,0,0,0102,¹Ð,20181121,20210419165432
036,2018/19,10,6.18,31.5,0.45,24,9,5.13,0,0,0102,¹Ð,20181121,20210419165432
036,2018/19,11,6.18,31.5,0.45,24,9,5.13,0,0,0102,¹Ð,20181121,20210419165432
247,2018/19,10,14.56,137.5,6,23,125,10.06,0,0,0102,¹Ð,20181121,20210419165432
247,2018/19,11,14.13,137.6,6.5,23,125,10.23,0,0,0102,¹Ð,20181121,20210419165432
029,2018/19,10,1.27,4.7,7.5,0.3,12.1,1.07,0,0,0102,¹Ð,20181121,20210419165432
029,2018/19,11,1.31,4.8,7.5,0.3,12.1,1.21,0,0,0102,¹Ð,20181121,20210419165432
046,2018/19,10,126.82,128,4.5,1.2,122,136.12,0,0,0102,¹Ð,20181121,20210419165432
046,2018/19,11,131.26,132.5,4,1.2,123,143.57,0,0,0102,¹Ð,20181121,20210419165432
170,2018/19,10,4.83,26.3,0.01,1.2,25.3,4.63,0,0,0102,¹Ð,20181121,20210419165432
170,2018/19,11,4.83,25.5,0.01,1,25.3,4.03,0,0,0102,¹Ð,20181121,20210419165432
100,2018/19,10,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20181121,20210419165432
100,2018/19,11,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20181121,20210419165432
181,2018/19,10,10.87,70,0.5,35,40.5,5.87,0,0,0102,¹Ð,20181121,20210419165432
181,2018/19,11,10.87,70,0.5,35,40.5,5.87,0,0,0102,¹Ð,20181121,20210419165432
218,2018/19,10,1.24,25.5,0.03,16.5,9.2,1.06,0,0,0102,¹Ð,20181121,20210419165432
218,2018/19,11,1.24,25,0.03,16.5,8.7,1.06,0,0,0102,¹Ð,20181121,20210419165432
221,2016/17,12,26.55,62.83,3.21,28.6,31.86,32.13,0,0,0102,¹Ð,20181212,20210419165432
014,2016/17,12,3.85,31.82,0.14,22.64,7.45,5.72,0,0,0102,¹Ð,20181212,20210419165432
029,2016/17,12,1,6.73,7.35,0.62,12.2,2.26,0,0,0102,¹Ð,20181212,20210419165432
170,2016/17,12,3.82,25.63,0,0.6,24.5,4.35,0,0,0102,¹Ð,20181212,20210419165432
218,2016/17,12,3.35,26.79,0.04,18.11,10.3,1.77,0,0,0102,¹Ð,20181212,20210419165432
221,2017/18,12,32.13,47.35,4.28,24.52,29.33,29.91,0,0,0102,¹Ð,20181212,20210419165432
014,2017/18,12,5.72,21.3,0.15,14,7.48,5.7,0,0,0102,¹Ð,20181212,20210419165432
029,2017/18,12,2.26,4.26,7.02,0.23,12,1.31,0,0,0102,¹Ð,20181212,20210419165432
248,2018/19,11,279,733.51,175.81,178.79,745.8,266.71,0,0,0102,¹Ð,20181212,20210419165432
221,2018/19,12,29.91,51.29,3.81,27.22,31.27,26.52,0,0,0102,¹Ð,20181212,20210419165432
036,2018/19,12,6.18,31.8,0.45,24,9.3,5.13,0,0,0102,¹Ð,20181212,20210419165432
247,2018/19,12,14.13,137.6,6.5,22,125,11.23,0,0,0102,¹Ð,20181212,20210419165432
029,2018/19,11,1.31,4.8,7.5,0.3,12.1,1.21,0,0,0102,¹Ð,20181212,20210419165432
248,2016/17,12,244.39,756.51,178.91,183.35,739.86,261.04,0,0,0102,¹Ð,20181212,20210419165432
011,2016/17,12,0.82,18.4,0,13.83,5.15,0.25,0,0,0102,¹Ð,20181212,20210419165432
247,2016/17,12,15.49,145.37,5.3,27.43,128,10.73,0,0,0102,¹Ð,20181212,20210419165432
046,2016/17,12,97,133.27,4.41,0.75,119,114.93,0,0,0102,¹Ð,20181212,20210419165432
181,2016/17,12,5.61,72.53,0.5,27.81,40,10.83,0,0,0102,¹Ð,20181212,20210419165432
248,2017/18,12,261.04,763.06,179.19,181.23,744.16,279.94,0,0,0102,¹Ð,20181212,20210419165432
247,2017/18,12,10.73,151.26,5.82,23.29,130.4,14.13,0,0,0102,¹Ð,20181212,20210419165432
100,2017/18,12,9.8,98.51,1.17,0.44,95.83,13.2,0,0,0102,¹Ð,20181212,20210419165432
248,2018/19,12,279,733.41,175.79,177.36,745.25,268.1,0,0,0102,¹Ð,20181212,20210419165432
011,2018/19,11,1,19.5,0.01,14.2,5.8,0.51,0,0,0102,¹Ð,20181212,20210419165432
011,2018/19,12,1,19.5,0.01,14.2,5.8,0.51,0,0,0102,¹Ð,20181212,20210419165432
014,2018/19,12,5.7,17,0.15,10.5,9,3.35,0,0,0102,¹Ð,20181212,20210419165432
036,2016/17,12,5.18,32.14,0.5,20.16,10.8,6.86,0,0,0102,¹Ð,20181212,20210419165432
100,2016/17,12,14.54,87,5.9,0.52,97.12,9.8,0,0,0102,¹Ð,20181212,20210419165432
011,2017/18,12,0.25,18.5,0.01,12,5.75,1,0,0,0102,¹Ð,20181212,20210419165432
036,2017/18,12,6.86,29.98,0.45,21.95,9.16,6.18,0,0,0102,¹Ð,20181212,20210419165432
046,2017/18,12,114.93,134.33,4,1,121,131.26,0,0,0102,¹Ð,20181212,20210419165432
170,2017/18,12,4.35,26.67,0,1.2,25,4.83,0,0,0102,¹Ð,20181212,20210419165432
181,2017/18,12,10.83,84.99,0.47,41.42,43,11.87,0,0,0102,¹Ð,20181212,20210419165432
218,2017/18,12,1.77,26.98,0.06,17.78,9.8,1.24,0,0,0102,¹Ð,20181212,20210419165432
221,2018/19,11,29.91,51.29,3.81,27.9,31.27,25.84,0,0,0102,¹Ð,20181212,20210419165432
014,2018/19,11,5.7,17.5,0.15,11.5,8.5,3.35,0,0,0102,¹Ð,20181212,20210419165432
036,2018/19,11,6.18,31.5,0.45,24,9,5.13,0,0,0102,¹Ð,20181212,20210419165432
247,2018/19,11,14.13,137.6,6.5,23,125,10.23,0,0,0102,¹Ð,20181212,20210419165432
029,2018/19,12,1.31,4.8,7.5,0.3,12.1,1.21,0,0,0102,¹Ð,20181212,20210419165432
046,2018/19,11,131.26,132.5,4,1.2,123,143.57,0,0,0102,¹Ð,20181212,20210419165432
046,2018/19,12,131.26,132.5,4,1.2,123,143.57,0,0,0102,¹Ð,20181212,20210419165432
170,2018/19,11,4.83,25.5,0.01,1,25.3,4.03,0,0,0102,¹Ð,20181212,20210419165432
170,2018/19,12,4.83,25.5,0.01,1,25.3,4.03,0,0,0102,¹Ð,20181212,20210419165432
100,2018/19,11,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20181212,20210419165432
100,2018/19,12,13.2,99.7,0.2,0.5,98,14.6,0,0,0102,¹Ð,20181212,20210419165432
181,2018/19,11,10.87,70,0.5,35,40.5,5.87,0,0,0102,¹Ð,20181212,20210419165432
181,2018/19,12,11.87,70,0.5,26.5,40.5,5.37,0,0,0102,¹Ð,20181212,20210419165432
218,2018/19,11,1.24,25,0.03,16.5,8.7,1.06,0,0,0102,¹Ð,20181212,20210419165432
218,2018/19,12,1.24,25,0.03,16.5,8.7,1.06,0,0,0102,¹Ð,20181212,20210419165432
248,2015/16,08,209.24,969.49,139.39,119.62,965.22,213.51,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
221,2015/16,08,43.97,345.51,1.72,48.29,298.79,44.12,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
011,2015/16,08,2.9,29,0.01,21.64,9.2,1.06,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
236,2015/16,08,2.45,8.21,2.24,0.84,10.97,1.1,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
062,2015/16,08,2.3,6,8.78,0.01,14.85,2.22,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
108,2015/16,08,1.35,0,15.19,0,15.2,1.34,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
149,2015/16,08,4.09,25.97,14.01,1.56,37.3,5.21,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
248,2016/17,08,213.51,1070.51,137.49,162.41,1055.41,228.61,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
247,2015/16,08,9.63,58.75,13.77,1.95,73.5,6.69,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
116,2015/16,08,1.86,0.08,10.12,0,10.12,1.94,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
046,2015/16,08,100.47,224.63,3.17,0,217.5,110.77,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
221,2016/17,08,44.12,384.78,1.4,56.52,313.58,60.2,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
011,2016/17,08,1.06,41,0.01,27.5,11,3.57,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
236,2016/17,08,1.1,16.7,0.05,2.5,12.4,2.95,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
062,2016/17,08,2.22,6,9,0.01,15.1,2.11,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
247,2016/17,08,6.69,61.14,13.4,2,72.9,6.33,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
108,2016/17,08,1.34,0,15,0,15.1,1.24,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
149,2016/17,08,5.21,27.4,14.8,0.75,39.9,6.76,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
116,2016/17,08,1.94,0.08,9.8,0,9.9,1.91,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
046,2016/17,08,110.77,219.55,3,0.05,232,101.28,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
248,2017/18,07,227.51,1036.9,145.8,152.46,1063.6,200.81,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
248,2017/18,08,228.61,1033.47,147.21,152.03,1061.22,200.87,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
221,2017/18,07,60.2,362.09,1.27,47.63,316.88,59.06,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
221,2017/18,08,60.2,359.5,1.27,46.99,316.25,57.74,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
011,2017/18,07,3.57,40,0.01,28.5,11.8,3.27,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
011,2017/18,08,3.57,40,0.01,28.5,11.8,3.27,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
236,2017/18,07,2.95,12.5,0.1,1.7,11.7,2.15,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
236,2017/18,08,2.95,12.5,0.1,1.7,11.7,2.15,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
062,2017/18,07,2.11,6,10,0.01,15.9,2.2,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
062,2017/18,08,2.11,6,10,0.01,15.9,2.2,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
247,2017/18,07,5.99,61.6,15,2.3,74.7,5.59,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
247,2017/18,08,6.33,60.01,16,1.5,74.9,5.94,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
108,2017/18,07,1.24,0,15,0,15.1,1.15,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
108,2017/18,08,1.24,0,15,0,15.1,1.15,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
149,2017/18,07,6.76,25,15.5,0.7,40.7,5.86,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
149,2017/18,08,6.76,25,15.5,0.7,40.7,5.86,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
116,2017/18,07,1.91,0.08,10.2,0,10.3,1.89,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
116,2017/18,08,1.91,0.08,10.2,0,10.3,1.89,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
046,2017/18,07,101.3,215,3,0.02,238,81.28,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
046,2017/18,08,101.28,215,3,0.02,238,81.26,0,0,0103,¿Á¼ö¼ö,20170814,20210419165432
248,2015/16,09,209.62,969.62,139.44,119.69,965.39,213.86,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
221,2015/16,09,43.97,345.51,1.72,48.29,298.79,44.12,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
011,2015/16,09,2.9,29,0.01,21.64,9.2,1.06,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
236,2015/16,09,2.45,8.21,2.24,0.84,10.97,1.1,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
062,2015/16,09,2.3,6,8.78,0.01,14.85,2.22,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
247,2015/16,09,9.63,58.75,13.77,1.95,73.5,6.69,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
108,2015/16,09,1.35,0,15.19,0,15.2,1.34,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
149,2015/16,09,4.09,25.97,14.01,1.56,37.3,5.21,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
116,2015/16,09,1.86,0.08,10.12,0,10.12,1.94,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
046,2015/16,09,100.47,224.63,3.17,0,217.5,110.77,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
248,2016/17,09,213.86,1071.23,136.28,165.26,1058.13,226.96,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
221,2016/17,09,44.12,384.78,1.4,58.3,312.31,59.7,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
011,2016/17,09,1.06,41,0.01,27.5,11,3.57,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
236,2016/17,09,1.1,17.15,0.05,2.5,12.8,3,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
062,2016/17,09,2.22,6,9,0.01,15.1,2.11,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
247,2016/17,09,6.69,61.28,14,2,73.5,6.48,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
108,2016/17,09,1.34,0,15,0,15.1,1.24,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
149,2016/17,09,5.21,27.4,14.5,0.75,39.9,6.46,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
116,2016/17,09,1.94,0.08,9.8,0,9.9,1.91,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
046,2016/17,09,110.77,219.55,3,0.05,232,101.28,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
248,2017/18,08,228.61,1033.47,147.21,152.03,1061.22,200.87,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
248,2017/18,09,226.96,1032.63,147.31,150.58,1057.13,202.47,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
221,2017/18,08,60.2,359.5,1.27,46.99,316.25,57.74,0,0,0103,¿Á¼ö¼ö,20170913,20210419165432
